Community	Unknown	Annotated	Functions
C6	Zm00001eb293800	Zm00001eb210740.Zm00001eb047560.Zm00001eb248020.Zm00001eb069620	pyrimidine ribonucleotide biosynthetic process.pyrimidine ribonucleotide metabolic process.pyrimidine nucleotide metabolic process.pyrimidine nucleotide biosynthetic process.pyrimidine-containing compound biosynthetic process.ribose phosphate biosynthetic process.pyrimidine-containing compound metabolic process.ribonucleotide biosynthetic process.carbohydrate derivative biosynthetic process.nucleotide biosynthetic process
C6	Zm00001eb102400	Known	proteasome core complex.proteolysis involved in protein catabolic process.Unknown.threonine-type endopeptidase activity.biosynthetic process.Unknown.chloroplast.biological regulation.defense response to fungus.nucleus.plasma membrane.metabolic process
C6	Zm00001eb420660	Known	amine biosynthetic process.amine metabolic process.small molecule biosynthetic process.transferase activity, transferring alkyl or aryl (other than methyl) groups.membrane.multicellular organismal process.localization.methylation.modified amino acid metabolic process.developmental process.G protein-coupled receptor signaling pathway.mitochondrion.primary metabolic process.methyltransferase activity.amino acid metabolic process
C6	Zm00001eb166800	Known	Unknown.RNA polymerase I complex.biological regulation.monocarboxylic acid metabolic process.response to stimulus.DNA-templated transcription.DNA binding
C6	Zm00001eb360920	Zm00001eb309530.Zm00001eb219030.Zm00001eb038320	DNA-templated transcription.regulation of DNA-templated transcription.regulation of RNA biosynthetic process.RNA biosynthetic process.nucleic acid biosynthetic process.regulation of RNA metabolic process.regulation of nucleobase-containing compound metabolic process.nucleobase-containing compound biosynthetic process.regulation of primary metabolic process.regulation of gene expression
C6	Zm00001eb161470	Zm00001eb402400.Zm00001eb018860.Zm00001eb050730.Zm00001eb056780	
C6	Zm00001eb139960	Known	Unknown.regulation of cellular process.membrane.catalytic activity.cellular component organization.signal peptide processing
C6	Zm00001eb209040	Known	translational initiation.translation initiation factor activity.membrane.macromolecule catabolic process.chloroplast
C6	Zm00001eb102940	Zm00001eb151440	
C6	Zm00001eb227850	Zm00001eb373340.Zm00001eb306910.Zm00001eb065940.Zm00001eb181430	nucleic acid binding.RNA processing.intracellular membraneless organelle.membraneless organelle.intracellular organelle.organelle.binding.RNA binding
C6	Zm00001eb182620		
C6	Zm00001eb238150		
C6	Zm00001eb002640	Known	response to salt stress.Unknown.structural constituent of ribosome.endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA).metabolic process.90S preribosome.chloroplast.translation.nucleus.cytosolic small ribosomal subunit.endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA).plasma membrane.ribosomal small subunit assembly.cytosolic ribosome assembly
C6	Zm00001eb416760	Known	mitochondrial mRNA modification.RNA processing.regulation of cellular process.nucleotide binding.RNA binding.mitochondrion
C6	Zm00001eb097850	Known	leaf vascular tissue pattern formation.negative regulation of cellular process.phloem or xylem histogenesis.nucleic acid binding.zinc ion binding.regulation of transcription by RNA polymerase II.cotyledon vascular tissue pattern formation.nucleus.animal organ development.root development.transcription by RNA polymerase II
C6	Zm00001eb209460	Zm00001eb330840.Zm00001eb194780	
C6	Zm00001eb238890	Zm00001eb395950	
C6	Zm00001eb233670	Known	regulation of DNA-templated transcription.DNA-templated transcription.nucleus.DNA binding.metabolic process
C6	Zm00001eb215420	Zm00001eb200400.Zm00001eb154690.Zm00001eb222300.Zm00001eb063600.Zm00001eb137900.Zm00001eb331350	macromolecule metabolic process.ribonucleotide metabolic process.ribose phosphate metabolic process.cellular component organization.cellular component organization or biogenesis.primary metabolic process.metabolic process.nucleotide metabolic process.carbohydrate derivative metabolic process.response to stimulus
C6	Zm00001eb078990	Known	endonuclease activity.membrane.Unknown.RNA binding.RNA modification.mitochondrion
C6	Zm00001eb177980	Zm00001eb215000.Zm00001eb209610.Zm00001eb129090.Zm00001eb231820.Zm00001eb221070.Zm00001eb059170	tRNA metabolic process.cellular component organization.cellular component organization or biogenesis.RNA metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.RNA processing
C6	Zm00001eb354360	Known	membrane.regulation of DNA-templated transcription.chloroplast.RNA binding.nucleus.DNA-templated transcription.RNA splicing, via transesterification reactions
C6	Zm00001eb282780	Known	nucleolus.U2 snRNP.cytosol.spliceosomal complex.viral nucleocapsid.snRNA stem-loop binding.nucleotide binding.U1 snRNP.cis assembly of pre-catalytic spliceosome.biological regulation.U1 snRNA binding.response to salt stress.Cajal body.metabolic process
C6	Zm00001eb227770	Zm00001eb323180.Zm00001eb293550.Zm00001eb121480.Zm00001eb240090.Zm00001eb231820.Zm00001eb049910	cytosol.protein-containing complex.ribonucleoprotein complex.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.RNA processing.rRNA processing
C6	Zm00001eb149250		
C6	Zm00001eb291340	Known	regulation of L-ascorbic acid biosynthetic process.calcium-mediated signaling.regulation of photomorphogenesis.vacuolar membrane.pollen germination.cellular response to oxidative stress.protein phosphorylation.nucleus.calcium ion binding.plasma membrane.response to mechanical stimulus
C6	Zm00001eb340800	Known	transport.binding.membrane.methylation.methyltransferase activity.cellular process
C6	Zm00001eb331030	Known	superoxide dismutase activity.vacuole.nuclear pore nuclear basket.structural constituent of nuclear pore.embryo development ending in seed dormancy.nuclear pore central transport channel.zinc ion binding.structural constituent of nuclear pore.peroxisome.membrane.copper ion binding.reciprocal meiotic recombination.meiotic DNA double-strand break formation.regulation of chromosome organization.nuclear localization sequence binding.RNA export from nucleus.extracellular space.protein import into nucleus.zygote asymmetric cell division.sister chromatid cohesion.meiotic chromosome segregation.mitochondrion
C6	Zm00001eb232720	Known	Unknown.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.hydrogen peroxide catabolic process.biological regulation.Unknown.mitochondrion.copper ion binding.oxidoreductase activity
C6	Zm00001eb434370	Known	GMP synthase activity.nucleobase-containing small molecule biosynthetic process.asparagine synthase (glutamine-hydrolyzing) activity.cytosol.RNA methylation.glutamine metabolic process.pyrimidine ribonucleotide biosynthetic process.ATP binding.GMP biosynthetic process.GMP synthase (glutamine-hydrolyzing) activity.pyrophosphatase activity.protein import into nucleus.asparagine biosynthetic process
C6	Zm00001eb331890	Known	DNA replication.epidermal cell differentiation.regulation of DNA replication.trichome differentiation.negative regulation of transcription by RNA polymerase II.DNA-templated transcription.embryo development ending in seed dormancy.meiotic M phase.mitotic cell cycle.cell population proliferation.photomorphogenesis.response to freezing.pollen development.heterochromatin formation.positive regulation of cell cycle.floral organ formation.regulation of G2/M transition of mitotic cell cycle.stem cell development.negative regulation of cell differentiation.seed dormancy process.leaf morphogenesis.protein transmembrane import into intracellular organelle.Unknown.reciprocal meiotic recombination.anaphase.cellular heat acclimation.ESC/E(Z) complex.meristem structural organization.embryo sac egg cell differentiation.regulation of flower development.sugar mediated signaling pathway.Unknown.protein ubiquitination.homologous chromosome pairing at meiosis.histone acetyltransferase activity.Cul4-RING E3 ubiquitin ligase complex.seed coat development.seed germination.Unknown.cytokinesis by cell plate formation.animal organ formation.protein import into nucleus.maintenance of meristem identity.lipid storage.NuRD complex.cytosol.Unknown.chloroplast.mitotic M phase.mRNA export from nucleus.negative regulation of cell growth.vegetative to reproductive phase transition of meristem
C6	Zm00001eb064600	Known	mRNA splicing, via spliceosome.cytosol.spliceosomal complex.RNA methylation.regulation of cellular process.viral nucleocapsid.U2 snRNA binding.chloroplast.system development.RNA binding.cellular component organization.response to cold.Cajal body.nucleolus
C6	Zm00001eb110070	Zm00001eb211610.Zm00001eb242630.Zm00001eb220090.Zm00001eb112720.Zm00001eb314390.Zm00001eb090540.Zm00001eb043690	cellular component organization.cellular component organization or biogenesis.glucan biosynthetic process.endosome.glucan metabolic process.cellular process.biological_process.intracellular vesicle.cytoplasmic vesicle.cellular anatomical structure
C6	Zm00001eb345200	Zm00001eb302210.Zm00001eb168440.Zm00001eb210740.Zm00001eb332580	
C6	Zm00001eb008590	Known	mitochondrial inner membrane.mitochondrial transport.transmembrane transport.membrane.transmembrane transporter activity.intracellular transport.Unknown
C6	Zm00001eb315530	Known	response to heat.COPI-coated vesicle membrane.response to hydrogen peroxide.response to high light intensity.Golgi membrane.intracellular protein transport.clathrin vesicle coat.Golgi vesicle transport.cellular component organization.viral capsid.response to endoplasmic reticulum stress.plasma membrane.positive regulation of DNA-templated transcription
C6	Zm00001eb003340	Zm00001eb309080.Zm00001eb413360.Zm00001eb176170	
C6	Zm00001eb387140	Zm00001eb408330.Zm00001eb150320.Zm00001eb211390.Zm00001eb429740.Zm00001eb119140	localization.membrane.transport.establishment of localization.biological process involved in interspecies interaction between organisms.response to other organism.response to external biotic stimulus.response to biotic stimulus.response to external stimulus.cellular anatomical structure
C6	Zm00001eb187440	Known	intracellular signal transduction.negative regulation of protein transport.maintenance of protein location in cell cortex.zinc ion binding.multicellular organismal process.cell cortex.abscisic acid-activated signaling pathway.vacuole.protein autophosphorylation.phospholipid binding.plasma membrane.peptidyl-serine phosphorylation
C6	Zm00001eb311390	Known	sphingoid biosynthetic process.response to molecule of fungal origin.alcohol biosynthetic process.organelle membrane.membrane.Unknown.sterol biosynthetic process.sphingosine N-acyltransferase activity.long-chain fatty acid biosynthetic process.nucleus.Unknown.very long-chain fatty acid biosynthetic process.ceramide biosynthetic process.regulation of gene expression.endoplasmic reticulum membrane.Golgi apparatus.regulation of nucleobase-containing compound metabolic process.plasma membrane
C6	Zm00001eb300940	Known	protein-containing complex.multicellular organism development.nucleic acid binding.spliceosomal complex.cytoskeleton.zinc ion binding.metabolic process.regulation of cellular process.chromosome.cytoplasm.transferase activity.response to stimulus.cellular process.nucleoplasm.membrane
