Community	Unknown	Annotated	Functions
C7	Zm00001eb136260	Zm00001eb172930.Zm00001eb275020.Zm00001eb413240.Zm00001eb375260.Zm00001eb417840.Zm00001eb050770.Zm00001eb138660	biological regulation.cellular process.biological_process.cellular anatomical structure.cellular_component.intracellular membrane-bounded organelle.membrane-bounded organelle.intracellular organelle.organelle.macromolecule metabolic process
C7	Zm00001eb164850	Zm00001eb354390.Zm00001eb142290.Zm00001eb416640.Zm00001eb201800.Zm00001eb172830.Zm00001eb167480	cellular process.biological_process.primary metabolic process.metabolic process.cellular anatomical structure.cellular_component.molecular_function
C7	Zm00001eb043530	Zm00001eb143690.Zm00001eb281900.Zm00001eb236060	developmental process involved in reproduction.reproductive process.anatomical structure development.response to chemical.plant organ development.developmental process.carboxylic acid biosynthetic process.organic acid biosynthetic process.lipid biosynthetic process.biosynthetic process
C7	Zm00001eb142290	Known	extracellular region.primary metabolic process.killing of cells of another organism.peptidase activity.defense response to fungus.response to chemical.Unknown
C7	Zm00001eb320990	Known	antiporter activity.binding.plasma membrane.xenobiotic transmembrane transporter activity.primary metabolic process.xenobiotic transmembrane transport.chloroplast membrane.membrane.Unknown.Unknown
C7	Zm00001eb423330	Known	regulation of seed germination.cytoplasm.embryo development ending in seed dormancy.post-translational protein modification.DNA binding.DNA-templated transcription.seed maturation.membrane.photoperiodism, flowering.positive regulation of DNA-templated transcription.regulation of shoot system development.postreplication repair.nucleolus.DNA-binding transcription factor activity.response to auxin
C7	Zm00001eb380870	Zm00001eb261400.Zm00001eb413240.Zm00001eb375260.Zm00001eb138660.Zm00001eb167480.Zm00001eb142290	primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.biological regulation.catalytic activity.regulation of cellular process
C7	Zm00001eb266280	Zm00001eb266290.Zm00001eb405550.Zm00001eb366340.Zm00001eb236060.Zm00001eb386720	transferase activity.catalytic activity.external encapsulating structure organization.anatomical structure formation involved in morphogenesis.cellular process.biological_process.response to temperature stimulus.cellular anatomical structure.cellular_component.molecular_function
C7	Zm00001eb151980	Known	carbohydrate transmembrane transport.root development.copper ion import across plasma membrane.high-affinity copper ion transmembrane transporter activity.animal organ development.pollen sperm cell differentiation.sugar transmembrane transporter activity.plasma membrane.defense response.Unknown.Unknown.biological regulation.vacuole
C7	Zm00001eb397690	Known	translation.response to cold.ER-nucleus signaling pathway.Golgi vesicle transport.leaf development.regulation of anion channel activity.nucleobase-containing compound metabolic process.endoplasmic reticulum unfolded protein response.abscisic acid-activated signaling pathway.regulation of DNA-templated transcription.Unknown.protein dephosphorylation.lateral root development.plasma membrane.regulation of plant-type hypersensitive response.jasmonic acid mediated signaling pathway.MAPK cascade.Unknown.defense response to fungus.systemic acquired resistance, salicylic acid mediated signaling pathway.oligopeptide transport.negative regulation of defense response.negative regulation of programmed cell death.protein targeting to membrane.N-terminal protein myristoylation.stem cell differentiation.protein serine/threonine phosphatase activity.nucleus
C7	Zm00001eb121900	Known	cytoplasm.response to endoplasmic reticulum stress.protein metabolic process.peroxidase activity.response to high light intensity.response to heat.protein folding.hyperosmotic response.heme binding.response to hydrogen peroxide.unfolded protein binding
C7	Zm00001eb112390	Zm00001eb201800.Zm00001eb167480.Zm00001eb354390.Zm00001eb341550.Zm00001eb302080.Zm00001eb302020.Zm00001eb142290.Zm00001eb416640.Zm00001eb042960	cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.primary metabolic process.metabolic process.binding.membrane.RNA splicing, via transesterification reactions with bulged adenosine as nucleophile
C7	Zm00001eb417830	Known	developmental process.DNA binding.chromatin binding.response to chemical.nucleus.regulation of DNA-templated transcription.DNA-templated transcription
C7	Zm00001eb023180	Zm00001eb040690.Zm00001eb319570.Zm00001eb301570.Zm00001eb075970.Zm00001eb035490	signal transduction.regulation of biological process.response to stimulus.biological regulation.metabolic process.hormone-mediated signaling pathway.cellular process.biological process involved in interspecies interaction between organisms.response to other organism.biological_process
C7	Zm00001eb144860	Zm00001eb137490.Zm00001eb077000.Zm00001eb401000	
C7	Zm00001eb129750	Zm00001eb094330.Zm00001eb112570.Zm00001eb052450	
C7	Zm00001eb211700	Zm00001eb062130.Zm00001eb355710.Zm00001eb062640	DNA-templated transcription.RNA biosynthetic process.nucleic acid biosynthetic process.nucleobase-containing compound biosynthetic process.regulation of RNA biosynthetic process.regulation of DNA-templated transcription.regulation of RNA metabolic process.regulation of nucleobase-containing compound metabolic process.RNA metabolic process.regulation of macromolecule biosynthetic process
C7	Zm00001eb295870		
C7	Zm00001eb252700	Zm00001eb035490.Zm00001eb375260.Zm00001eb387490	DNA-templated transcription.RNA biosynthetic process.nucleic acid biosynthetic process.nucleobase-containing compound biosynthetic process.regulation of RNA biosynthetic process.regulation of DNA-templated transcription.regulation of RNA metabolic process.regulation of nucleobase-containing compound metabolic process.RNA metabolic process.regulation of macromolecule biosynthetic process
C7	Zm00001eb042470	Known	cytoplasm.ribonuclease III activity.siRNA processing.pre-miRNA processing.membrane.primary miRNA processing.double-stranded RNA binding.nuclear dicing body.Unknown
C7	Zm00001eb330860	Zm00001eb077000.Zm00001eb137490	
C7	Zm00001eb423990	Known	cellular process.endomembrane system.protein metabolic process.intracellular membraneless organelle.response to stress.heat shock protein binding.metabolic process.nucleic acid binding.organelle membrane.Unknown.protein-containing complex.protein folding.hydrolase activity.intracellular membrane-bounded organelle.unfolded protein binding.biological regulation
C7	Zm00001eb182890	Known	post-translational protein modification.cellular response to iron ion.response to karrikin.response to stress.gibberellic acid mediated signaling pathway.DNA binding.ethylene-activated signaling pathway.monocarboxylic acid metabolic process.nucleus.positive regulation of DNA-templated transcription.DNA-templated transcription.DNA-binding transcription factor activity.gibberellin biosynthetic process
C7	Zm00001eb353210	Known	Unknown.post-embryonic development.anatomical structure morphogenesis.animal organ development.response to gibberellin.regulation of DNA-templated transcription.developmental process involved in reproduction.cellular process.carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity
C7	Zm00001eb053690	Known	cellular response to water deprivation.response to karrikin.animal organ development.quercetin 3-O-glucosyltransferase activity.cellular response to hydrogen peroxide.salicylic acid glucosyltransferase (glucoside-forming) activity.cellular response to abscisic acid stimulus.indole-3-butyrate beta-glucosyltransferase activity.salicylic acid glucosyltransferase (ester-forming) activity.amine metabolic process.indolebutyric acid metabolic process.quercetin 7-O-glucosyltransferase activity.nitrate transmembrane transport.para-aminobenzoic acid metabolic process.toxin catabolic process.benzoate metabolic process.salicylic acid metabolic process.UDP-glucose:4-aminobenzoate acylglucosyltransferase activity.benzoic acid glucosyltransferase activity.response to cyclopentenone.shoot system morphogenesis.cellular hyperosmotic salinity response.intracellular membrane-bounded organelle.response to nitrate
C7	Zm00001eb364110	Known	negative regulation of leaf senescence.cis-regulatory region sequence-specific DNA binding.anatomical structure morphogenesis.nucleus.regulation of DNA-templated transcription.DNA-templated transcription.DNA-binding transcription factor activity.regulation of cell size
C7	Zm00001eb355520	Zm00001eb201820	
C7	Zm00001eb076970	Known	Unknown.DNA repair.embryo development.nucleotide binding.Unknown.animal organ development.DNA binding.regulation of transcription by RNA polymerase II.intracellular anatomical structure.membrane.DNA helicase activity.telomere maintenance.tissue development.positive regulation of cell population proliferation.cell cycle process.DNA-templated transcription.negative regulation of nucleobase-containing compound metabolic process
C7	Zm00001eb047910	Known	endomembrane system.Unknown.cellular response to water deprivation.cytoskeleton.membrane.cellular process.system development.primary metabolic process.chromosome.regulation of cellular process.Unknown.cell projection.protein-containing complex.Unknown.cellular response to salt stress.nucleus.hydrolase activity.Unknown
C7	Zm00001eb426110	Zm00001eb035460.Zm00001eb319570	
C7	Zm00001eb266070	Zm00001eb173090.Zm00001eb042960.Zm00001eb302020.Zm00001eb172830.Zm00001eb201820	cellular process.biological_process
C7	Zm00001eb344400	Known	Golgi organization.response to abscisic acid.regulation of protein catabolic process.regulation of reactive oxygen species metabolic process.hyperosmotic salinity response.regulation of DNA-templated transcription.cellular response to hydrogen peroxide.response to ethylene.DNA-templated transcription.regulation of seed dormancy process.response to auxin.response to far red light.jasmonic acid mediated signaling pathway.regulation of nitrogen utilization.response to temperature stimulus.water transport.negative regulation of gibberellic acid mediated signaling pathway.Unknown.seed germination.salicylic acid mediated signaling pathway.raffinose family oligosaccharide biosynthetic process.sequence-specific DNA binding.hydrogen peroxide catabolic process.regulation of protein localization.seed dormancy process.epigenetic regulation of gene expression.response to cadmium ion.floral organ morphogenesis.phloem transport.gibberellic acid mediated signaling pathway.nucleus.negative regulation of seed germination.DNA-binding transcription factor activity
