Community	Unknown	Annotated	Functions
C16	Zm00001eb274060	Known	response to external stimulus.potassium ion transmembrane transport.potassium ion transmembrane transporter activity.metabolic process.plasma membrane.cell tip growth.anatomical structure formation involved in morphogenesis.membrane
C16	Zm00001eb301260	Known	chloroplast thylakoid membrane.transmembrane transport.transmembrane transporter activity.membrane.biological regulation.photosynthesis
C16	Zm00001eb390680	Zm00001eb257270.Zm00001eb327980.Zm00001eb201410.Zm00001eb240740.Zm00001eb320540.Zm00001eb303700	primary metabolic process.metabolic process.biosynthetic process.cellular process.biological_process.cellular anatomical structure.cellular_component.transferase activity, transferring phosphorus-containing groups.molecular_function.regulation of biological process
C16	Zm00001eb115200	Zm00001eb427430.Zm00001eb230170.Zm00001eb152670.Zm00001eb073120.Zm00001eb065890.Zm00001eb348770.Zm00001eb299510.Zm00001eb396460	regulation of biological process.biological regulation.regulation of cellular process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.membrane.plasma membrane
C16	Zm00001eb424230	Known	DNA helicase activity.Unknown.double-stranded RNA binding.positive regulation of mitochondrial RNA catabolic process.protein-containing complex.RNA helicase activity.mitochondrial degradosome.Unknown.mitochondrial mRNA catabolic process.DNA recombination.pyrimidine ribonucleotide biosynthetic process.Unknown.mitochondrial nucleoid.positive regulation of cell growth.3'-5' RNA helicase activity.purine ribonucleoside triphosphate catabolic process.purine ribonucleotide catabolic process.small ribosomal subunit.nucleus.protein homodimerization activity.purine ribonucleoside catabolic process.mitochondrial ncRNA surveillance.mitochondrial mRNA surveillance.mitochondrial RNA 3'-end processing.pollen development.megagametogenesis.negative regulation of apoptotic process.ATP metabolic process
C16	Zm00001eb072910	Known	chloroplast organization.Unknown.mitochondrial RNA processing.mitochondrion.RNA modification.chloroplast.rRNA metabolic process.endonuclease activity.RNA binding.RNA splicing
C16	Zm00001eb264880	Known	defense response by callose deposition in cell wall.abscisic acid-activated signaling pathway.defense response to bacterium.DNA repair.salicylic acid mediated signaling pathway.protein targeting to membrane.GTPase regulator activity.regulation of plant-type hypersensitive response.Unknown.GDP-galactose:mannose-1-phosphate guanylyltransferase activity.GDP-galactose:myoinositol-1-phosphate guanylyltransferase activity.GDP-L-galactose phosphorylase activity.L-ascorbic acid biosynthetic process.cytoplasm.regulation of catalytic activity.response to ozone.regulation of metabolic process.response to water deprivation.response to wounding.GDP-D-glucose phosphorylase activity.hyperosmotic salinity response.response to ethylene.nucleus.jasmonic acid mediated signaling pathway.GDP-D-glucose phosphorylase activity.GDP-galactose:glucose-1-phosphate guanylyltransferase activity.quercetin 4'-O-glucosyltransferase activity.guanyl-nucleotide exchange factor activity.DNA-templated DNA replication.glucose metabolic process.response to auxin.response to heat.mannose-1-phosphate guanylyltransferase (GDP) activity.jasmonic acid biosynthetic process
C16	Zm00001eb430750	Zm00001eb377130.Zm00001eb070970.Zm00001eb420160.Zm00001eb416770.Zm00001eb280080	small molecule binding
C16	Zm00001eb291150	Zm00001eb420370.Zm00001eb392660.Zm00001eb367660.Zm00001eb104880.Zm00001eb427200.Zm00001eb052940.Zm00001eb154530.Zm00001eb327620	cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.multicellular organismal process.intracellular membrane-bounded organelle.membrane-bounded organelle.macromolecule metabolic process.intracellular organelle
C16	Zm00001eb297590	Known	cell projection.cellular response to blue light.positive regulation of DNA-templated transcription.DNA binding.chloroplast.DNA-binding transcription factor activity.chloroplast organization.response to red light.myo-inositol hexakisphosphate biosynthetic process.embryo sac development.response to temperature stimulus.mitochondrion.DNA-templated transcription initiation.photosystem II assembly.response to stress.membrane.response to far red light.sigma factor activity.DNA-directed RNA polymerase activity
C16	Zm00001eb327620	Known	actin filament-based movement.plasma membrane.multicellular organismal process.DNA repair.regulation of biological process.Unknown.dynein heavy chain binding.inner dynein arm.mitotic cell cycle.peroxisome localization.purine ribonucleoside triphosphate catabolic process.purine ribonucleotide catabolic process.Golgi localization.Unknown.mitochondrion localization.purine ribonucleoside catabolic process.microtubule organizing center.mitotic M phase.cell division.calcium ion binding.helicase activity.ATP metabolic process.membrane
C16	Zm00001eb242260	Zm00001eb295460.Zm00001eb422640	
C16	Zm00001eb210760	Zm00001eb121270.Zm00001eb403310.Zm00001eb111560	
C16	Zm00001eb184730	Zm00001eb212460.Zm00001eb086410.Zm00001eb374210.Zm00001eb004060	
C16	Zm00001eb198850	Known	Unknown.Unknown.biosynthetic process.gene expression.ubiquitin protein ligase binding.system development.regulation of proteolysis.cytoplasm.proteasome-mediated ubiquitin-dependent protein catabolic process.ubiquitin-dependent protein catabolic process.Cul3-RING ubiquitin ligase complex.SCF ubiquitin ligase complex
C16	Zm00001eb158810	Known	carbon utilization.metabolic process.cellular process.carbonate dehydratase activity.defense response.chloroplast stroma.zinc ion binding.Unknown.response to bacterium
C16	Zm00001eb286530	Known	regulation of transcription by RNA polymerase II.cell differentiation.positive regulation of nucleobase-containing compound metabolic process.DNA binding.actin cytoskeleton organization.transcription by RNA polymerase II.animal organ development.cytoskeleton.metal ion binding.nucleotide binding.anatomical structure morphogenesis.negative regulation of gene expression.negative regulation of cellular process.metal ion transport
C16	Zm00001eb105670	Zm00001eb019930.Zm00001eb125880.Zm00001eb024890	
C16	Zm00001eb365000	Known	pentose-phosphate shunt.starch biosynthetic process.chloroplast.carotenoid biosynthetic process.membrane.thylakoid membrane organization.glucosinolate biosynthetic process.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.Unknown.cell redox homeostasis.chloroplast relocation.photosynthesis
C16	Zm00001eb371480	Zm00001eb271310.Zm00001eb113190.Zm00001eb362480.Zm00001eb066910	
C16	Zm00001eb426420	Zm00001eb095770.Zm00001eb289500	
C16	Zm00001eb048330	Zm00001eb087570.Zm00001eb362480.Zm00001eb208380.Zm00001eb251990	terpene metabolic process.hydrocarbon metabolic process.monoterpene metabolic process.monoterpene biosynthetic process.terpenoid metabolic process.myrcene synthase activity.(R)-limonene synthase activity.isoprenoid metabolic process.sesquiterpene synthase activity.terpene biosynthetic process
C16	Zm00001eb007950	Known	cell differentiation.positive regulation of cellular process.transcription cis-regulatory region binding.nucleus.animal organ development.anatomical structure morphogenesis.regulation of DNA-templated transcription.DNA-templated transcription.DNA-binding transcription factor activity
C16	Zm00001eb062060	Zm00001eb062050.Zm00001eb396460.Zm00001eb053500.Zm00001eb177190.Zm00001eb021530.Zm00001eb390970.Zm00001eb065750.Zm00001eb111560	cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.membrane.catalytic activity.regulation of cellular process.macromolecule metabolic process.regulation of biological process
C16	Zm00001eb054960	Known	respiratory burst involved in defense response.sterol biosynthetic process.epidermal cell differentiation.regulation of meristem growth.plasmodesma.animal organ development.anatomical structure formation involved in morphogenesis.tau-protein kinase activity.regulation of cellular process.root hair elongation.Unknown.acetyl-CoA metabolic process.response to abscisic acid.protein phosphorylation.cell wall modification.endoplasmic reticulum to Golgi vesicle-mediated transport.cell wall pectin metabolic process.signaling.ATP binding.carbohydrate metabolic process.alcohol biosynthetic process.amino acid import.response to symbiotic fungus.regulation of multicellular organismal development.brassinosteroid biosynthetic process.Unknown.response to carbohydrate.vacuolar membrane.plant-type cell wall.response to chitin.membrane.plant-type cell wall cellulose metabolic process
C16	Zm00001eb292430	Zm00001eb264880.Zm00001eb180080.Zm00001eb004670.Zm00001eb088780.Zm00001eb361960.Zm00001eb316070.Zm00001eb009250	primary metabolic process.biosynthetic process.metabolic process.cellular process.biological_process.macromolecule metabolic process.cellular anatomical structure.cellular_component.molecular_function.response to stimulus
C16	Zm00001eb421200	Zm00001eb170350.Zm00001eb111560.Zm00001eb065890.Zm00001eb065750.Zm00001eb016100.Zm00001eb356480	response to endoplasmic reticulum stress.biological regulation.response to xenobiotic stimulus.cellular process.biological_process.regulation of cellular process.cellular anatomical structure.cellular_component.intracellular membrane-bounded organelle.membrane-bounded organelle
C16	Zm00001eb115000	Known	transport.response to nematode.plasma membrane.ATP hydrolysis activity.purine ribonucleoside catabolic process.ATP metabolic process.purine ribonucleoside triphosphate catabolic process.ATP binding.purine ribonucleotide catabolic process.transporter activity.Unknown
C16	Zm00001eb046960	Known	developmental process.amine transmembrane transporter activity.primary metabolic process.ATPase-coupled arsenite transmembrane transporter activity.transmembrane transport.multicellular organismal process.plasma membrane.amino acid transmembrane transporter activity.arsenite transport.Unknown
C16	Zm00001eb294110	Known	microtubule nucleation.nucleus.regulation of meristem growth.plasma membrane.membrane.ATP hydrolysis activity.mitochondrial outer membrane.transmembrane transport.calmodulin binding.cytosol.microtubule associated complex.ATP binding.transporter activity.vacuole.acetyl-CoA metabolic process
C16	Zm00001eb417440	Known	cellular response to potassium ion starvation.cytokinesis by cell plate formation.abscisic acid-activated signaling pathway.cellular response to phosphate starvation.plasma membrane.animal organ development.post-translational protein modification.calcium-mediated signaling.response to nutrient.potassium ion import across plasma membrane.stomatal movement.regulation of potassium ion transport.root development.protein phosphorylation.response to cold.cytosol.response to salt stress.plant-type vacuole membrane.response to cytokinin.response to wounding.response to ethylene.nucleus.ATP binding.plastid.galactolipid biosynthetic process.protein serine/threonine kinase activity.response to nitrate.response to mannitol.cellular response to water deprivation
C16	Zm00001eb214780	Known	membrane.Unknown.response to ethylene.extracellular space.lysosome.multicellular organismal process.senescence-associated vacuole.defense response to fungus.proteolysis involved in protein catabolic process.Unknown.metabolic process.cysteine-type endopeptidase activity.biological regulation.binding
C16	Zm00001eb024700	Known	Unknown.photoinhibition.response to abscisic acid.chloroplast thylakoid membrane.chromoplast.2-alkenal reductase [NAD(P)H] activity.nucleus.thylakoid lumen.structural molecule activity.stromule.response to cold.cellular process.plastoglobule.binding
C16	Zm00001eb364610	Known	structural constituent of ribosome.protein transport.translation.membrane.system development.glycosyltransferase activity.cellular component organization.phosphorylation.regulation of biological process.kinase activity
C16	Zm00001eb288980	Known	nucleic acid binding.tube development.pollen tube growth.transcription by RNA polymerase II.negative regulation of cellular process.nucleus.anatomical structure formation involved in morphogenesis.regulation of DNA-templated transcription.zinc ion binding.system development
