name	full_name	type	species	synonyms
traf61	TNF receptor-associated factor 61	Gene	Zea mays ssp. mays	{"ZmTRAF61"}
traf7	TNF receptor-associated factor 7	Gene	Zea mays ssp. mays	{"ZmBOPb","ZmNPR5c","ZmTRAF7"}
traf8	TNF receptor-associated factor 8	Gene	Zea mays ssp. mays	{"ZmBOPa","ZmNPR5d","ZmTRAF8"}
traf9	TNF receptor-associated factor 9	Gene	Zea mays ssp. mays	{"ZmTRAF9"}
tre1	trehalase1	Gene	Zea mays ssp. mays	{"ZmTRE1.1","ZmTRE1.2","ZmTRE1.3"}
trh4	thioredoxin h homolog4	Gene	Zea mays ssp. mays	{"ZmTHIOREDOXIN H9","ZmTIOR-LIKE"}
TRINITY_DN1207_c0_g1 (PG2)	 	Gene	Zea mays ssp. mays	{"ZmGa2F"}
trl1	tassels replace upper ears-like1	Gene	Zea mays ssp. mays	{"ZmNPR5b","ZmTRAF18 "}
trm2	thioredoxin M2	Gene	Zea mays ssp. mays	{"ZmTrm1"}
trpp1	trehalose-6-phosphate phosphatase1	Gene	Zea mays ssp. mays	{"ZmTPP1"}
trpp11	trehalose-6-phosphate phosphatase11	Gene	Zea mays ssp. mays	{"ZmTPP11"}
trpp12	trehalose-6-phosphate phosphatase12	Gene	Zea mays ssp. mays	{"ZmTPP12","ZmTPP2"}
trpp2	trehalose-6-phosphate phosphatase2	Gene	Zea mays ssp. mays	{"ZmFIE2","ZmTPP2"}
trpp3	trehalose-6-phosphate phosphatase3	Gene	Zea mays ssp. mays	{"ZmTPP3"}
trpp4	trehalose-6-phosphate phosphatase4	Gene	Zea mays ssp. mays	{"ZmTPP4"}
trpp5	trehalose-6-phosphate phosphatase5	Gene	Zea mays ssp. mays	{"ZmTPP5"}
trpp6	trehalose-6-phosphate phosphatase6	Gene	Zea mays ssp. mays	{"ZmTPP6"}
trpp7	trehalose-6-phosphate phosphatase7	Gene	Zea mays ssp. mays	{"ZmTPP7"}
trpp8	trehalose-6-phosphate phosphatase8	Gene	Zea mays ssp. mays	{"ZmTPP8"}
trpp9	trehalose-6-phosphate phosphatase9	Gene	Zea mays ssp. mays	{"ZmTPP9"}
trps1	trehalose-6-phosphate synthase1	Gene	Zea mays ssp. mays	{"ZmTPS1","ZmTPS14.1"}
trps10	trehalose-6-phosphate synthase10	Gene	Zea mays ssp. mays	{"ZmTPS9"}
trps11	trehalose-6-phosphate synthase11	Gene	Zea mays ssp. mays	{"ZmTPS10"}
trps12	trehalose-6-phosphate synthase12	Gene	Zea mays ssp. mays	{"ZmTPS11.1"}
trps13	trehalose-6-phosphate synthase13	Gene	Zea mays ssp. mays	{"ZmTPS12.2"}
trps14	trehalose-6-phosphate synthase14	Gene	Zea mays ssp. mays	{"ZmTPS13.1"}
trps15	trehalose-6-phosphate synthase15	Gene	Zea mays ssp. mays	{"ZmTPS15"}
trps2	trehalose-6-phosphate synthase2	Gene	Zea mays ssp. mays	{"ZmTPS1.1"}
trps3	trehalose-6-phosphate synthase3	Gene	Zea mays ssp. mays	{"ZmTPS2"}
trps4	trehalose-6-phosphate synthase4	Gene	Zea mays ssp. mays	{"ZmTPS3"}
trps5	trehalose-6-phosphate synthase5	Gene	Zea mays ssp. mays	{"ZmTPS4"}
trps6	trehalose-6-phosphate synthase6	Gene	Zea mays ssp. mays	{"ZmTPS5"}
trps7	trehalose-6-phosphate synthase7	Gene	Zea mays ssp. mays	{"ZmTPS6"}
trps8	trehalose-6-phosphate synthase8	Gene	Zea mays ssp. mays	{"ZmTPS7.2"}
trps9	trehalose-6-phosphate synthase9	Gene	Zea mays ssp. mays	{"ZmTPS8"}
tru1	tassels replace upper ears1	Gene	Zea mays ssp. mays	{"ZmNPR5a","ZmTRAF60"}
trua1	tRNA pseudouridine synthase A1	Gene	Zea mays ssp. mays	{"ZmTRUA1"}
trua2	tRNA pseudouridine synthase A2	Gene	Zea mays ssp. mays	{"ZmTRUA2"}
trua3	tRNA pseudouridine synthase A3	Gene	Zea mays ssp. mays	{"ZmTRUA3"}
trua4	tRNA pseudouridine synthase A4	Gene	Zea mays ssp. mays	{"ZmTRUA4"}
trua5	tRNA pseudouridine synthase A5	Gene	Zea mays ssp. mays	{"ZmTRUA5"}
trua6	tRNA pseudouridine synthase A6	Gene	Zea mays ssp. mays	{"ZmTRUA6"}
trub1	tRNA pseudouridine synthase B1	Gene	Zea mays ssp. mays	{"ZmTRUB1A"}
trub2	tRNA pseudouridine synthase B2	Gene	Zea mays ssp. mays	{"ZmTRUB1B"}
trub3	tRNA pseudouridine synthase B3	Gene	Zea mays ssp. mays	{"GRMZM2G082365","ZmTRUB1C"}
trub4	tRNA pseudouridine synthase B4	Gene	Zea mays ssp. mays	{"ZmTRUB2"}
trud1	tRNA pseudouridine synthase D1	Gene	Zea mays ssp. mays	{"ZmTRUD1"}
trud2	tRNA pseudouridine synthase D2	Gene	Zea mays ssp. mays	{"ZmTRUD2"}
trud3	tRNA pseudouridine synthase D3	Gene	Zea mays ssp. mays	{"ZmTRUD3"}
trx3	thioredoxin3	Gene	Zea mays ssp. mays	{"ZmTrm2"}
ts1	tassel seed1	Gene	Zea mays ssp. mays	{"ZmLOX6","ZmLOX8"}
ts4	tasselseed4	Gene	Zea mays ssp. mays	{"zma-MIR172e"}
ts5	tassel seed5	Gene	Zea mays ssp. mays	{"ZmCYP94B1"}
ts6	tasselseed6	Gene	Zea mays ssp. mays	{"ZmEREB11"}
tsah1	tryptophan synthase A homolog1	Gene	Zea mays ssp. mays	{"ZmIGL (AF271383)"}
tsh1	tassel sheath1	Gene	Zea mays ssp. mays	{"ZmGATA20","ZmGATA30"}
tsh4	tassel sheath4	Gene	Zea mays ssp. mays	{"ZmSBP17","ZmSBP2","ZMSBP6"}
tst1	tonoplast sugar transporter1	Gene	Zea mays ssp. mays	{"ZmTMT1","ZmTST1"}
tst2	tonoplast sugar transporter2	Gene	Zea mays ssp. mays	{"ZmMFS_1-71","ZmTMT4","ZmTST2"}
tst3	tonoplast sugar transporter3	Gene	Zea mays ssp. mays	{"ZmMFS_1-69","ZmTMT3","ZmTST3"}
ttk1	tin2-targeting kinase 1	Gene	Zea mays ssp. mays	{"ZmTTK1"}
tu1	tunicate1	Gene	Zea mays ssp. mays	{"zmm19","ZMM19","ZmMADS72"}
tua2	alpha tubulin2	Gene	Zea mays ssp. mays	{"Zmtub2"}
tua3	alpha tubulin3	Gene	Zea mays ssp. mays	{"ZmTUB3"}
tua4	alpha tubulin4	Gene	Zea mays ssp. mays	{"drought-overly-sensitive1 (ZmDos1)","ZmTUBULIN"}
tua5	alpha tubulin5	Gene	Zea mays ssp. mays	{"pZMA3","Zmtub5","ZmTubulin5"}
tua6	alpha tubulin6	Gene	Zea mays ssp. mays	{"Zmtub6"}
tub1	beta tubulin1	Gene	Zea mays ssp. mays	{"ZmTUB1"}
tub4	beta tubulin4	Gene	Zea mays ssp. mays	{"ZmTUB4"}
tub5	beta tubulin5	Gene	Zea mays ssp. mays	{"ZmTUB"}
tub7	beta tubulin7	Gene	Zea mays ssp. mays	{"ZmTUB7","ZmβTUB"}
tubg2	gamma-tubulin2	Gene	Zea mays ssp. mays	{"Zmtubg1"}
tubtf1	TUB-transcription factor 1	Gene	Zea mays ssp. mays	{"ZmTLP4"}
tubtf10	TUB-transcription factor 10	Gene	Zea mays ssp. mays	{"ZmTLP7"}
tubtf11	TUB-transcription factor 11	Gene	Zea mays ssp. mays	{"ZmTLP11"}
tubtf12	TUB-transcription factor 12	Gene	Zea mays ssp. mays	{"ZmTLP15"}
tubtf13	TUB-transcription factor 13	Gene	Zea mays ssp. mays	{"ZmTLP10"}
tubtf14	TUB-transcription factor 14	Gene	Zea mays ssp. mays	{"ZmTLP1"}
tubtf15	TUB-transcription factor 15	Gene	Zea mays ssp. mays	{"ZmTLP3"}
tubtf2	TUB-transcription factor 2	Gene	Zea mays ssp. mays	{"ZmTLP14"}
tubtf3	TUB-transcription factor 3	Gene	Zea mays ssp. mays	{"ZmTLP2"}
tubtf4	TUB-transcription factor 4	Gene	Zea mays ssp. mays	{"ZmTLP5"}
tubtf5	TUB-transcription factor 5	Gene	Zea mays ssp. mays	{"ZmTLP12"}
tubtf6	TUB-transcription factor 6	Gene	Zea mays ssp. mays	{"ZmTLP9"}
tubtf7	TUB-transcription factor 7	Gene	Zea mays ssp. mays	{"ZmTLP8"}
tubtf8	TUB-transcription factor 8	Gene	Zea mays ssp. mays	{"ZmTLP13"}
tubtf9	TUB-transcription factor 9	Gene	Zea mays ssp. mays	{"ZmTLP6"}
tufc1	elongation factor, chloroplast 1	Gene	Zea mays ssp. mays	{"Zmeftu1"}
txln1	taxilin1	Gene	Zea mays ssp. mays	{"ZmTaxilin"}
TZmPAK1a	 	Probed Site	Zea mays ssp. mays	{""}
uaz231(zag)	 	Probed Site	Zea mays ssp. mays	{"zmm13"}
ub2	unbranched2	Gene	Zea mays ssp. mays	{"ZmSBP30","ZMSBP5"}
ub3	unbranched3	Gene	Zea mays ssp. mays	{"ZMSBP7","ZmSBP8"}
ubi1	ubiquitin1	Gene	Zea mays ssp. mays	{"ZmUBQ1"}
ubi2	ubiquitin2	Gene	Zea mays ssp. mays	{"ZmUbi"}
ubi7	ubiquitin-conjugating enzyme7	Gene	Zea mays ssp. mays	{"ZmUBC7"}
ubp1	ubiquitin-specific protease1	Gene	Zea mays ssp. mays	{"ZmUBP1"}
ubp10	ubiquitin-specific protease10	Gene	Zea mays ssp. mays	{"ZmUBP10"}
ubp11	ubiquitin-specific protease11	Gene	Zea mays ssp. mays	{"ZmUBP11"}
ubp12	ubiquitin-specific protease12	Gene	Zea mays ssp. mays	{"ZmUBP12"}
ubp13	ubiquitin-specific protease13	Gene	Zea mays ssp. mays	{"ZmUBP13"}
ubp14	ubiquitin-specific protease14	Gene	Zea mays ssp. mays	{"ZmOrphan331","ZmUBP14"}
ubp15	ubiquitin-specific protease15	Gene	Zea mays ssp. mays	{"ZmOrphan354","ZmUBP15"}
ubp16	ubiquitin-specific protease16	Gene	Zea mays ssp. mays	{"ZmUBP16"}
ubp17	ubiquitin-specific protease17	Gene	Zea mays ssp. mays	{"Zm00001d041395","ZmOrphan155 ","ZmUBP17"}
ubp18	ubiquitin-specific protease18	Gene	Zea mays ssp. mays	{"ZmUBP18"}
ubp19	ubiquitin-specific protease19	Gene	Zea mays ssp. mays	{"ZmUBP19"}
ubp2	ubiquitin-specific protease2	Gene	Zea mays ssp. mays	{"ZmUBP2"}
ubp20	ubiquitin-specific protease20	Gene	Zea mays ssp. mays	{"ZmUBP20"}
ubp21	ubiquitin-specific protease21	Gene	Zea mays ssp. mays	{"ZmUBP21"}
ubp22	ubiquitin-specific protease22	Gene	Zea mays ssp. mays	{"ZmUBP22"}
ubp23	ubiquitin-specific protease23	Gene	Zea mays ssp. mays	{"ZmUBP23"}
ubp24	ubiquitin-specific protease24	Gene	Zea mays ssp. mays	{"ZmUBP24"}
ubp25	ubiquitin-specific protease25	Gene	Zea mays ssp. mays	{"ZmOrphan200","ZmUBP25"}
ubp26	ubiquitin-specific protease26	Gene	Zea mays ssp. mays	{"ZmUBP15","ZmUBP26"}
ubp27	ubiquitin-specific protease27	Gene	Zea mays ssp. mays	{"ZmUBP27"}
ubp28	ubiquitin-specific protease28	Gene	Zea mays ssp. mays	{"ZmUBP15","ZmUBP28","ZmUCH15"}
ubp29	ubiquitin-specific protease29	Gene	Zea mays ssp. mays	{"ZmUBP29"}
ubp3	ubiquitin-specific protease3	Gene	Zea mays ssp. mays	{"ZmUBP3"}
ubp30	ubiquitin-specific protease30	Gene	Zea mays ssp. mays	{"ZmUBP30"}
ubp31	ubiquitin-specific protease31	Gene	Zea mays ssp. mays	{"ZmUBP31"}
ubp32	ubiquitin-specific protease32	Gene	Zea mays ssp. mays	{"ZmUBP32"}
ubp33	ubiquitin-specific protease33	Gene	Zea mays ssp. mays	{"ZmUBP33"}
ubp34	ubiquitin-specific protease34	Gene	Zea mays ssp. mays	{"ZmUBP34"}
ubp35	ubiquitin-specific protease35	Gene	Zea mays ssp. mays	{"ZmOrphan16","ZmUBP35"}
ubp36	ubiquitin-specific protease36	Gene	Zea mays ssp. mays	{"ZmUBP36"}
ubp37	ubiquitin-specific protease37	Gene	Zea mays ssp. mays	{"Zm769","ZmUBP37"}
ubp38	ubiquitin-specific protease38	Gene	Zea mays ssp. mays	{"ZmUBP38"}
ubp39	ubiquitin-specific protease39	Gene	Zea mays ssp. mays	{"ZmUBP39"}
ubp4	ubiquitin-specific protease4	Gene	Zea mays ssp. mays	{"ZmOrphan96","ZmUBP4"}
ubp40	ubiquitin-specific protease40	Gene	Zea mays ssp. mays	{"ZmUBP40"}
ubp41	ubiquitin-specific protease41	Gene	Zea mays ssp. mays	{"ZmUBP41"}
ubp42	ubiquitin-specific protease42	Gene	Zea mays ssp. mays	{"ZmUBP42"}
ubp43	ubiquitin-specific protease43	Gene	Zea mays ssp. mays	{"ZmUBP43"}
ubp44	ubiquitin-specific protease44	Gene	Zea mays ssp. mays	{"ZmUBP44"}
ubp45	ubiquitin-specific protease45	Gene	Zea mays ssp. mays	{"ZmUBP45"}
ubp5	ubiquitin-specific protease5	Gene	Zea mays ssp. mays	{"ZmUBP5"}
ubp6	ubiquitin-specific protease6	Gene	Zea mays ssp. mays	{"ZmUBP6"}
ubp7	ubiquitin-specific protease7	Gene	Zea mays ssp. mays	{"ZmUBP7"}
ubp8	ubiquitin-specific protease8	Gene	Zea mays ssp. mays	{"ZmUBP8"}
ubp9	ubiquitin-specific protease9	Gene	Zea mays ssp. mays	{"ZmUBP9"}
uce10	ubiquitin conjugating enzyme10	Gene	Zea mays ssp. mays	{"ZmPHO2"}
uce11	ubiquitin conjugating enzyme11	Gene	Zea mays ssp. mays	{"ZmPHO2"}
uce15	ubiquitin-conjugating enzyme15	Gene	Zea mays ssp. mays	{"ZmSCE1a"}
uce4	ubiquitin conjugating enzyme4	Gene	Zea mays ssp. mays	{"ZmUBCP"}
uce9	ubiquitin conjugating enzyme9	Gene	Zea mays ssp. mays	{"ZmUBI","ZmUBQc"}
ucp3	uncoupling protein homolog3	Gene	Zea mays ssp. mays	{"ZmUMC2618"}
ufgt2	UDP-flavonol-glycosyltransferase2	Gene	Zea mays ssp. mays	{"ZmUGT9256"}
ufgt3	UDP-flavone-glycosyltransferase3	Gene	Zea mays ssp. mays	{"ZmUGT707A8"}
ufgt5	UDP-flavonol-glycosyltransferase5	Gene	Zea mays ssp. mays	{"ZmUGT85W2"}
uggt1	UDP-glucose:glycoprotein glucosyltransferase1	Gene	Zea mays ssp. mays	{"ZmUGGT1  (GRMZM5G846198)","ZmUGGT2 (GRMZM2G370162)"}
ugt1	UDP-glucosyl transferase1	Gene	Zea mays ssp. mays	{"ZmUGT708A5"}
ugt2	uridine diphosphate glycosyltransferase2	Gene	Zea mays ssp. mays	{"ZmUGT708A41","ZmUGT84A3"}
ugt3	uridine diphosphate glycosyltransferase3	Gene	Zea mays ssp. mays	{"ZmUGT84A4"}
ugt5174	uridinediphosphate-dependent glycosyltransferase5174	Gene	Zea mays ssp. mays	{"ZmUFGT2"}
ugt9250	uridinediphosphate-dependent glycosyltransferase9250	Gene	Zea mays ssp. mays	{"ZmCGT1_1"}
ugu1	UTP-glucose-P-uridyltransferase homolog	Gene	Zea mays ssp. mays	{"ZmNEN1"}
ult1	ultrapetala ortholog1	Gene	Zea mays ssp. mays	{"ZmULT1"}
ult2	ultrapetala ortholog2	Gene	Zea mays ssp. mays	{"ZmULT2"}
umc1005	 	Gene	Zea mays ssp. mays	{"ZmCHC1"}
umc1029	 	Gene	Zea mays ssp. mays	{"ZmOrphan92 "}
umc1103	 	Gene	Zea mays ssp. mays	{"ZmSRS1-2"}
umc1151	 	Gene	Zea mays ssp. mays	{"ZmPRX57","ZmSSP"}
umc1154	 	Gene	Zea mays ssp. mays	{"ZmCML40"}
umc1155	 	Gene	Zea mays ssp. mays	{"ZmOrphan261"}
umc1220	 	Gene	Zea mays ssp. mays	{"ZmC2H2-21"}
umc1223	 	Gene	Zea mays ssp. mays	{"ZmLEA17"}
umc1243	 	Gene	Zea mays ssp. mays	{"ZmPRX10","ZmPRX6"}
umc1278	 	Gene	Zea mays ssp. mays	{"Putative ZmCPN60"}
umc1285	 	Gene	Zea mays ssp. mays	{"ZmCYP2 (peptidyl-prolyl cis-trans isomerase family protein)"}
umc1329	 	Gene	Zea mays ssp. mays	{"ZmCPN60 class B"}
umc1402	 	Gene	Zea mays ssp. mays	{"ZmC2H2-146"}
umc1413	 	Gene	Zea mays ssp. mays	{"ZmbHLH194"}
umc1461	 	Gene	Zea mays ssp. mays	{"ZmSmallHSP class D"}
umc1486	 	Gene	Zea mays ssp. mays	{"ZmbHLH25"}
umc1591	 	Gene	Zea mays ssp. mays	{"ZmCER3","ZmGL1-5","ZmWAX2"}
umc15a	 	Gene	Zea mays ssp. mays	{"ZmHSP100 class B","ZmSMXL3"}
umc1606	 	Gene	Zea mays ssp. mays	{"ZmOrphan190 "}
umc1620	 	Gene	Zea mays ssp. mays	{"Zmmkk5","ZmSIMKK"}
umc1633	 	Gene	Zea mays ssp. mays	{"ZmGT61"}
umc1679	 	Gene	Zea mays ssp. mays	{"Putative ZmCPN60"}
umc1684	 	Gene	Zea mays ssp. mays	{"ZmLHCB3"}
umc1734	 	Gene	Zea mays ssp. mays	{"ZmC2H2-10"}
umc1739	 	Gene	Zea mays ssp. mays	{"p-COUMAROYL-CoA:MONOLIGNOL TRANSFERASE 1 (ZmPMT1); pCAT"}
umc1797	 	Gene	Zea mays ssp. mays	{"ZmSLT2 (strigolactones transporter)"}
umc1813	 	Gene	Zea mays ssp. mays	{"ZmMYBR135"}
umc1833	 	Gene	Zea mays ssp. mays	{"ZmFKBP19"}
umc1862	 	Gene	Zea mays ssp. mays	{"Putative ZmHSP90"}
umc1892	 	Gene	Zea mays ssp. mays	{"GRMZM2G102770","ZmCLE10B"}
umc1961	 	Gene	Zea mays ssp. mays	{"ZmbHLH40"}
umc1965	 	Gene	Zea mays ssp. mays	{"ZmMED26_14"}
umc2019b	 	Gene	Zea mays ssp. mays	{"Zm-ERF"}
umc2023	 	Gene	Zea mays ssp. mays	{"ZmOrphan215"}
umc2069	 	Gene	Zea mays ssp. mays	{"ZmRPABC5a"}
umc21	 	Gene	Zea mays ssp. mays	{"ZmPP102"}
umc2111	 	Gene	Zea mays ssp. mays	{"ZmLEA30"}
umc2177	 	Gene	Zea mays ssp. mays	{"ZmDIR38"}
umc2208	 	Gene	Zea mays ssp. mays	{"ZmLEA34"}
umc2211	 	Gene	Zea mays ssp. mays	{"ZmCOMT31"}
umc2226	 	Gene	Zea mays ssp. mays	{"ZmOrphan277"}
umc2227	 	Gene	Zea mays ssp. mays	{"ZmbHLH11"}
umc2236	 	Gene	Zea mays ssp. mays	{"ZmGAD4"}
umc2278	 	Gene	Zea mays ssp. mays	{"ZmC2H2-58"}
umc2381	 	Gene	Zea mays ssp. mays	{"GRMZM2G138074 ","ZmC3H"}
umc2383a	 	Gene	Zea mays ssp. mays	{"ZmBAM1d (BARELY ANY MERISTEM 1d ortholog)"}
umc2389	 	Gene	Zea mays ssp. mays	{"ZmPRX49","ZmPRX66"}
umc2397	 	Gene	Zea mays ssp. mays	{"ZmMYBR136"}
umc2558	 	Gene	Zea mays ssp. mays	{"ZmTAS3j"}
umc2572	 	Gene	Zea mays ssp. mays	{"ZmSRG7"}
umc2588	 	Gene	Zea mays ssp. mays	{"ZmPRX38","ZmPRX51"}
umc2592	 	Gene	Zea mays ssp. mays	{"ZmMED26_16"}
umc259b	 	Gene	Zea mays ssp. mays	{"ZmVAN3B"}
umc2616a	 	Gene	Zea mays ssp. mays	{"ZmDIR25"}
umc2656	 	Gene	Zea mays ssp. mays	{"ZmHSP19.9","ZmSmallHSP class C"}
umc2672	 	Gene	Zea mays ssp. mays	{"ZmSPS"}
umc2688c	 	Gene	Zea mays ssp. mays	{"ZmMFS_1-99","ZmPMT14","ZmPMT9"}
umc2690	 	Gene	Zea mays ssp. mays	{"ZmCOMT17"}
umc2716	 	Gene	Zea mays ssp. mays	{"GRMZM2G060993"}
umc2743	 	Gene	Zea mays ssp. mays	{"GRMZM2G082191"}
umc2750	 	Gene	Zea mays ssp. mays	{"ZmASMT1, N-acetylserotonin methyltransferase1","ZmCOMT4"}
umc2792	 	Gene	Zea mays ssp. mays	{"ZmSIT4"}
umc64a	 	Gene	Zea mays ssp. mays	{"ZmPRX114","ZmPRX83"}
umc83a	 	Gene	Zea mays ssp. mays	{"ZmMIK2; LRR-RK MALE DISCOVERER 1 (MDIS1)-INTERACTING RECEPTOR LIKE KINASE 2 (MIK2) ortholog"}
umc85a	 	Gene	Zea mays ssp. mays	{"ZmCHUP1-like_a"}
umi12	ustilago maydis induced12	Gene	Zea mays ssp. mays	{"ZmCML3"}
unmiR4	unique microRNA4	Gene	Zea mays ssp. mays	{"zma-unmiR4"}
upl13	ubiquitin-protein ligase13	Gene	Zea mays ssp. mays	{"ZmCOP1","ZmCOP1a","ZmRING-363"}
upl14	ubiquitin-protein ligase14	Gene	Zea mays ssp. mays	{"ZmCOP1b","ZmCOP1L (cop1-like)","ZmRING-261"}
vamp726	vesicle-associated membrane protein726	Gene	Zea mays ssp. mays	{"ZmVAMP726"}
vdac1a	voltage-dependent anion channel protein1a	Gene	Zea mays ssp. mays	{"ZmICS1","ZmVDAC1a"}
vdac1b	voltage-dependent anion channel protein1b	Gene	Zea mays ssp. mays	{"ZmVDAC1b"}
vdac2	voltage-dependent anion channel protein2	Gene	Zea mays ssp. mays	{"ZmVDAC2_2"}
vdac3	voltage-dependent anion channel protein3	Gene	Zea mays ssp. mays	{"ZmVDAC3_1","ZmVDAC3b"}
vdac4	voltage-dependent anion channel protein4	Gene	Zea mays ssp. mays	{"ZmVDAC4","ZmVDAC4b"}
vdac5	voltage-dependent anion channel protein5	Gene	Zea mays ssp. mays	{"ZmOMMPP","ZmVDAC5a"}
vdac6	voltage-dependent anion channel protein6	Gene	Zea mays ssp. mays	{"ZmMOMPP2","ZmVDAC5b"}
vef101a	 	Gene	Zea mays ssp. mays	{"ZmEMF2a/2-1"}
vg1	vestigial glume1	Gene	Zea mays ssp. mays	{"ZmCPA-FAS1"}
vim104	variant in methylation104	Gene	Zea mays ssp. mays	{"ZmVIM104"}
vit1	vacuolar iron transporter1	Gene	Zea mays ssp. mays	{"ZmVIT"}
vit2	vacuolar iron transporter2	Gene	Zea mays ssp. mays	{"ZmVIT1"}
vln2	villin-like2	Gene	Zea mays ssp. mays	{"ZmVLN2"}
voz1	VOZ-transcription factor 1	Gene	Zea mays ssp. mays	{"ZmVOZ1"}
voz2	VOZ-transcription factor 2	Gene	Zea mays ssp. mays	{"ZmVOZ2"}
voz3	VOZ-transcription factor 3	Gene	Zea mays ssp. mays	{"ZmGRAS91"}
voz4	VOZ-transcription factor 4	Gene	Zea mays ssp. mays	{"ZmVOZ4"}
voz5	VOZ-transcription factor 5	Gene	Zea mays ssp. mays	{"ZmVOZ5"}
voz6	VOZ-transcription factor 6	Gene	Zea mays ssp. mays	{"ZmVOZ6"}
voz7	VOZ-transcription factor 7	Gene	Zea mays ssp. mays	{"ZmVOZ7"}
vp1	viviparous1	Gene	Zea mays ssp. mays	{"ZmABI1","ZmABI3","ZmAFL3","ZmVP-1"}
vp14	viviparous14	Gene	Zea mays ssp. mays	{"ZmNCED1"}
vp5	viviparous5	Gene	Zea mays ssp. mays	{"ZmPDS"}
vp8	viviparous8	Gene	Zea mays ssp. mays	{"ZmAMP1"}
vp9	viviparous9	Gene	Zea mays ssp. mays	{"Zm_PDS (Pytoene desaturase)"}
vpe4	vacuolar processing enzyme4	Gene	Zea mays ssp. mays	{"ZmVPEγ"}
vpp10	vacuolar proton pump10	Gene	Zea mays ssp. mays	{"ZmVHA-H1"}
vpp5	vacuolar-type H+-pyrophosphatase5	Gene	Zea mays ssp. mays	{"ZmVPP1"}
vpp8	vacuolar proton pump8	Gene	Zea mays ssp. mays	{"ZmVHA-H2"}
vps2	vacuolar protein sorting2	Gene	Zea mays ssp. mays	{"Zm Vps15a"}
vps23	vacuolar protein sorting23	Gene	Zea mays ssp. mays	{"ZmVPS23"}
vps3	vacuolar protein sorting3	Gene	Zea mays ssp. mays	{"Zm Vps15b"}
vps35	vacuolar protein sorting35	Gene	Zea mays ssp. mays	{"ZmVPS35a"}
vpsh26	vacuolar protein sorting homolog26	Gene	Zea mays ssp. mays	{"zmh1","ZmVPS26a"}
vpsl23	vacuolar protein sorting-like23	Gene	Zea mays ssp. mays	{"ZmVPS23-like (ZmVPS23L)"}
vt2	vanishing tassel2	Gene	Zea mays ssp. mays	{"ZmaTAR_TAA-a"}
vte4	vitamin E synthesis4	Gene	Zea mays ssp. mays	{"ZmTMT","ZmVTE4"}
vte5	vitamin E synthesis5	Gene	Zea mays ssp. mays	{"ZmVTE5"}
vte7a	vitamin E synthesis7a	Gene	Zea mays ssp. mays	{"ZmVTE7"}
vte7b	vitamin E synthesis7b	Gene	Zea mays ssp. mays	{"ZmVTE7"}
w2	white seedling2	Gene	Zea mays ssp. mays	{"ZmDNApolA"}
wab1	Wavy auricles in blades1	Gene	Zea mays ssp. mays	{"ZmBAD1","ZmTCP05","ZmTCP3"}
wak4	wall-associated receptor kinase4	Gene	Zea mays ssp. mays	{"ZmWAK04"}
wakl1	wall associated kinase like1	Gene	Zea mays ssp. mays	{"ZmWAKL01"}
wakl10	wall associated kinase like10	Gene	Zea mays ssp. mays	{"ZmWAKL10"}
wakl13	wall associated kinase like13	Gene	Zea mays ssp. mays	{"ZmWAKL13"}
wakl14	wall associated kinase like14	Gene	Zea mays ssp. mays	{"ZmWAKL14"}
wakl15	wall associated kinase like15	Gene	Zea mays ssp. mays	{"ZmWAKL15"}
wakl16	wall associated kinase like16	Gene	Zea mays ssp. mays	{"Zm00001d003023","ZmWAKL16"}
wakl17	wall associated kinase like17	Gene	Zea mays ssp. mays	{"ZmWAKL17"}
wakl18	wall associated kinase like18	Gene	Zea mays ssp. mays	{"ZmWAKL18"}
wakl2	wall associated kinase like2	Gene	Zea mays ssp. mays	{"ZmWAKL02"}
wakl20	wall associated kinase like20	Gene	Zea mays ssp. mays	{"ZmWAKL20"}
wakl21	wall associated kinase like21	Gene	Zea mays ssp. mays	{"ZmWAKL21"}
wakl22	wall associated kinase like22	Gene	Zea mays ssp. mays	{"ZmWAKL22"}
wakl23	wall associated kinase like23	Gene	Zea mays ssp. mays	{"ZmWAKL23"}
wakl24	wall associated kinase like24	Gene	Zea mays ssp. mays	{"GRMZM2G041544","ZmWAKL24"}
wakl25	wall associated kinase like25	Gene	Zea mays ssp. mays	{"GRMZM2G028568","ZmWAKL25"}
wakl26	wall associated kinase like26	Gene	Zea mays ssp. mays	{"ZmWAKL26"}
wakl27	wall associated kinase like27	Gene	Zea mays ssp. mays	{"ZmWAKL27"}
wakl28	wall associated kinase like28	Gene	Zea mays ssp. mays	{"ZmWAKL28"}
wakl29	wall associated kinase like29	Gene	Zea mays ssp. mays	{"ZmWAKL29"}
wakl2a	wall associated kinase like2a	Gene	Zea mays ssp. mays	{"ZmWAKL02"}
wakl3	wall-associated receptor kinase-like3	Gene	Zea mays ssp. mays	{"ZmWAK02","ZmWAKL03"}
wakl30	wall associated kinase like30	Gene	Zea mays ssp. mays	{"ZmWAKL30"}
wakl31	wall associated kinase like31	Gene	Zea mays ssp. mays	{"ZmWAKL31"}
wakl32	wall associated kinase like32	Gene	Zea mays ssp. mays	{"ZmWAKL32"}
wakl33	wall associated kinase like33	Gene	Zea mays ssp. mays	{"ZmWAKL33"}
wakl34	wall associated kinase like34	Gene	Zea mays ssp. mays	{"ZmWAKL34"}
