nodeName	altName	nodeAttr[nodesPresent, ]
Zm00001eb360400	NA	orangered3
Zm00001eb360410	NA	brown
Zm00001eb360420	NA	brown
Zm00001eb360430	NA	darkturquoise
Zm00001eb360440	NA	lightyellow
Zm00001eb360450	NA	blue
Zm00001eb360460	NA	darkorange2
Zm00001eb360480	NA	black
Zm00001eb360490	NA	magenta
Zm00001eb360500	NA	tan
Zm00001eb360520	NA	blue
Zm00001eb360530	NA	orangered4
Zm00001eb360540	NA	magenta
Zm00001eb360550	NA	lightgreen
Zm00001eb360560	NA	darkred
Zm00001eb360570	NA	blue
Zm00001eb360580	NA	brown
Zm00001eb360590	NA	red
Zm00001eb360620	NA	maroon
Zm00001eb360630	NA	darkgrey
Zm00001eb360640	NA	darkolivegreen
Zm00001eb360650	NA	orangered4
Zm00001eb360660	NA	mediumpurple3
Zm00001eb360670	NA	orangered4
Zm00001eb360690	NA	darkturquoise
Zm00001eb360700	NA	blue
Zm00001eb360710	NA	yellow
Zm00001eb360720	NA	turquoise
Zm00001eb360730	NA	darkgrey
Zm00001eb360740	NA	plum1
Zm00001eb360760	NA	black
Zm00001eb360770	NA	black
Zm00001eb360780	NA	black
Zm00001eb360790	NA	darkorange2
Zm00001eb360800	NA	lightgreen
Zm00001eb360810	NA	blue
Zm00001eb360820	NA	blue
Zm00001eb360830	NA	blue
Zm00001eb360840	NA	thistle3
Zm00001eb360850	NA	darkseagreen4
Zm00001eb360860	NA	orange
Zm00001eb360870	NA	black
Zm00001eb360880	NA	blue
Zm00001eb360890	NA	grey60
Zm00001eb360900	NA	green
Zm00001eb360910	NA	brown
Zm00001eb360920	NA	blue
Zm00001eb360940	NA	red
Zm00001eb360950	NA	maroon
Zm00001eb360960	NA	orangered4
Zm00001eb360970	NA	darkslateblue
Zm00001eb360990	NA	turquoise
Zm00001eb361000	NA	skyblue2
Zm00001eb361010	NA	turquoise
Zm00001eb361020	NA	purple
Zm00001eb361030	NA	red
Zm00001eb361040	NA	orangered4
Zm00001eb361060	NA	white
Zm00001eb361070	NA	skyblue
Zm00001eb361080	NA	midnightblue
Zm00001eb361090	NA	turquoise
Zm00001eb361110	NA	darkolivegreen
Zm00001eb361120	NA	greenyellow
Zm00001eb361130	NA	darkturquoise
Zm00001eb361150	NA	turquoise
Zm00001eb361170	NA	lightcyan
Zm00001eb361180	NA	yellowgreen
Zm00001eb361190	NA	turquoise
Zm00001eb361200	NA	thistle2
Zm00001eb361210	NA	steelblue
Zm00001eb361220	NA	blue
Zm00001eb361230	NA	turquoise
Zm00001eb361240	NA	turquoise
Zm00001eb361250	NA	darkred
Zm00001eb361260	NA	darkorange
Zm00001eb361270	NA	purple
Zm00001eb361280	NA	blue2
Zm00001eb361290	NA	turquoise
Zm00001eb361300	NA	lavenderblush3
Zm00001eb361310	NA	darkslateblue
Zm00001eb361320	NA	plum
Zm00001eb361330	NA	yellowgreen
Zm00001eb361350	NA	violet
Zm00001eb361370	NA	red
Zm00001eb361380	NA	green
Zm00001eb361390	NA	turquoise
Zm00001eb361400	NA	turquoise
Zm00001eb361410	NA	cyan
Zm00001eb361420	NA	purple
Zm00001eb361440	NA	purple
Zm00001eb361450	NA	blue
Zm00001eb361460	NA	salmon
Zm00001eb361470	NA	green
Zm00001eb361480	NA	royalblue
Zm00001eb361490	NA	green
Zm00001eb361500	NA	skyblue
Zm00001eb361520	NA	blue
Zm00001eb361540	NA	blue
Zm00001eb361550	NA	salmon4
Zm00001eb361560	NA	saddlebrown
Zm00001eb361570	NA	turquoise
Zm00001eb361580	NA	turquoise
Zm00001eb361590	NA	brown
Zm00001eb361600	NA	blue
Zm00001eb361610	NA	red
Zm00001eb361620	NA	yellow
Zm00001eb361640	NA	purple
Zm00001eb361650	NA	darkorange2
Zm00001eb361660	NA	darkolivegreen
Zm00001eb361670	NA	darkturquoise
Zm00001eb361680	NA	coral2
Zm00001eb361690	NA	greenyellow
Zm00001eb361700	NA	steelblue
Zm00001eb361710	NA	brown
Zm00001eb361720	NA	turquoise
Zm00001eb361740	NA	lightgreen
Zm00001eb361750	NA	brown
Zm00001eb361760	NA	green
Zm00001eb361770	NA	darkgrey
Zm00001eb361780	NA	lightgreen
Zm00001eb361790	NA	brown
Zm00001eb361800	NA	red
Zm00001eb361810	NA	royalblue
Zm00001eb361830	NA	maroon
Zm00001eb361840	NA	orangered4
Zm00001eb361850	NA	blue
Zm00001eb361860	NA	skyblue3
Zm00001eb361870	NA	violet
Zm00001eb361880	NA	pink
Zm00001eb361900	NA	yellow
Zm00001eb361920	NA	purple
Zm00001eb361940	NA	turquoise
Zm00001eb361960	NA	yellow
Zm00001eb361970	NA	darkgrey
Zm00001eb361980	NA	magenta
Zm00001eb361990	NA	turquoise
Zm00001eb362000	NA	brown
Zm00001eb362010	NA	tan
Zm00001eb362020	NA	darkgreen
Zm00001eb362030	NA	darkred
Zm00001eb362040	NA	midnightblue
Zm00001eb362050	NA	palevioletred2
Zm00001eb362060	NA	black
Zm00001eb362070	NA	salmon
Zm00001eb362080	NA	magenta
Zm00001eb362090	NA	blue
Zm00001eb362110	NA	darkgreen
Zm00001eb362120	NA	turquoise
Zm00001eb362130	NA	turquoise
Zm00001eb362140	NA	tan
Zm00001eb362160	NA	orange
Zm00001eb362170	NA	turquoise
Zm00001eb362180	NA	darkturquoise
Zm00001eb362190	NA	darkgrey
Zm00001eb362200	NA	blue
Zm00001eb362210	NA	darkgreen
Zm00001eb362220	NA	plum2
Zm00001eb362230	NA	blue
Zm00001eb362240	NA	red
Zm00001eb362250	NA	darkgrey
Zm00001eb362260	NA	thistle1
Zm00001eb362270	NA	blue
Zm00001eb362290	NA	yellow
Zm00001eb362300	NA	violet
Zm00001eb362310	NA	darkturquoise
Zm00001eb362320	NA	blue
Zm00001eb362330	NA	green
Zm00001eb362340	NA	lightgreen
Zm00001eb362350	NA	purple
Zm00001eb362360	NA	blue
Zm00001eb362370	NA	greenyellow
Zm00001eb362380	NA	yellow
Zm00001eb362390	NA	blue
Zm00001eb362400	NA	black
Zm00001eb362410	NA	greenyellow
Zm00001eb362420	NA	brown
Zm00001eb362430	NA	turquoise
Zm00001eb362450	NA	turquoise
Zm00001eb362460	NA	pink
Zm00001eb362470	NA	pink
Zm00001eb362480	NA	yellow
Zm00001eb362490	NA	steelblue
Zm00001eb362500	NA	floralwhite
Zm00001eb362510	NA	darkgrey
Zm00001eb362520	NA	darkred
Zm00001eb362540	NA	salmon
Zm00001eb362550	NA	orange
Zm00001eb362560	NA	darkgrey
Zm00001eb362570	NA	darkgrey
Zm00001eb362580	NA	lavenderblush3
Zm00001eb362590	NA	darkturquoise
Zm00001eb362600	NA	darkturquoise
Zm00001eb362630	NA	mediumpurple3
Zm00001eb362640	NA	yellow
Zm00001eb362650	NA	pink
Zm00001eb362670	NA	yellow
Zm00001eb362680	NA	plum2
Zm00001eb362690	NA	plum2
Zm00001eb362700	NA	grey60
Zm00001eb362710	NA	orangered4
Zm00001eb362720	NA	plum1
Zm00001eb362730	NA	blue
Zm00001eb362740	NA	pink
Zm00001eb362750	NA	darkmagenta
Zm00001eb362760	NA	green
Zm00001eb362780	NA	plum2
Zm00001eb362790	NA	plum2
Zm00001eb362800	NA	darkolivegreen4
Zm00001eb362810	NA	turquoise
Zm00001eb362820	NA	midnightblue
Zm00001eb362830	NA	red
Zm00001eb362840	NA	brown
Zm00001eb362850	NA	darkmagenta
Zm00001eb362860	NA	darkred
Zm00001eb362870	NA	darkgreen
Zm00001eb362890	NA	black
Zm00001eb362900	NA	turquoise
Zm00001eb362930	NA	blue
Zm00001eb362940	NA	white
Zm00001eb362950	NA	brown
Zm00001eb362960	NA	brown
Zm00001eb362980	NA	brown
Zm00001eb362990	NA	brown
Zm00001eb363000	NA	salmon
Zm00001eb363010	NA	purple
Zm00001eb363020	NA	purple
Zm00001eb363030	NA	blue
Zm00001eb363040	NA	paleturquoise
Zm00001eb363050	NA	orange
Zm00001eb363070	NA	blue
Zm00001eb363080	NA	darkgrey
Zm00001eb363090	NA	darkgreen
Zm00001eb363130	NA	turquoise
Zm00001eb363140	NA	skyblue1
Zm00001eb363150	NA	darkseagreen4
Zm00001eb363160	NA	magenta
Zm00001eb363170	NA	brown4
Zm00001eb363180	NA	brown4
Zm00001eb363190	NA	violet
Zm00001eb363200	NA	saddlebrown
Zm00001eb363210	NA	green
Zm00001eb363220	NA	yellow
Zm00001eb363240	NA	lightyellow
Zm00001eb363250	NA	brown
Zm00001eb363260	NA	darkturquoise
Zm00001eb363270	NA	turquoise
Zm00001eb363280	NA	blue
Zm00001eb363300	NA	darkorange
Zm00001eb363310	NA	midnightblue
Zm00001eb363330	NA	green
Zm00001eb363360	NA	lightgreen
Zm00001eb363370	NA	lightyellow
Zm00001eb363380	NA	lightyellow
Zm00001eb363390	NA	brown
Zm00001eb363400	NA	skyblue3
Zm00001eb363420	NA	blue
Zm00001eb363430	NA	yellow
Zm00001eb363440	NA	salmon
Zm00001eb363470	NA	lightcyan
Zm00001eb363480	NA	turquoise
Zm00001eb363490	NA	palevioletred3
Zm00001eb363500	NA	saddlebrown
Zm00001eb363510	NA	lightgreen
Zm00001eb363520	NA	lightgreen
Zm00001eb363530	NA	darkslateblue
Zm00001eb363540	NA	darkred
Zm00001eb363550	NA	palevioletred3
Zm00001eb363560	NA	yellow
Zm00001eb363570	NA	lightcyan
Zm00001eb363580	NA	magenta
Zm00001eb363590	NA	blue
Zm00001eb363610	NA	yellow
Zm00001eb363620	NA	yellow
Zm00001eb363630	NA	violet
Zm00001eb363640	NA	red
Zm00001eb363650	NA	lightcyan1
Zm00001eb363660	NA	lightcyan1
Zm00001eb363670	NA	darkolivegreen
Zm00001eb363680	NA	yellowgreen
Zm00001eb363690	NA	turquoise
Zm00001eb363700	NA	yellow
Zm00001eb363710	NA	purple
Zm00001eb363720	NA	tan
Zm00001eb363730	NA	cyan
Zm00001eb363740	NA	lightcyan
Zm00001eb363750	NA	blue
Zm00001eb363760	NA	blue
Zm00001eb363770	NA	steelblue
Zm00001eb363780	NA	salmon
Zm00001eb363790	NA	purple
Zm00001eb363800	NA	blue
Zm00001eb363810	NA	pink
Zm00001eb363830	NA	blue
Zm00001eb363840	NA	yellowgreen
Zm00001eb363850	NA	lightsteelblue1
Zm00001eb363860	NA	darkturquoise
Zm00001eb363870	NA	thistle1
Zm00001eb363880	NA	darkred
Zm00001eb363890	NA	orange
Zm00001eb363900	NA	turquoise
Zm00001eb363910	NA	turquoise
Zm00001eb363920	NA	turquoise
Zm00001eb363930	NA	cyan
Zm00001eb363940	NA	turquoise
Zm00001eb363950	NA	pink
Zm00001eb363960	NA	turquoise
Zm00001eb363970	NA	lightcyan
Zm00001eb364000	NA	brown4
Zm00001eb364010	NA	mediumpurple3
Zm00001eb364020	NA	red
Zm00001eb364030	NA	turquoise
Zm00001eb364040	NA	turquoise
Zm00001eb364060	NA	plum1
Zm00001eb364070	NA	blue
Zm00001eb364080	NA	magenta
Zm00001eb364090	NA	magenta
Zm00001eb364100	NA	magenta
Zm00001eb364110	NA	skyblue2
Zm00001eb364120	NA	skyblue2
Zm00001eb364130	NA	purple
Zm00001eb364140	NA	purple
Zm00001eb364150	NA	turquoise
Zm00001eb364160	NA	turquoise
Zm00001eb364170	NA	brown
Zm00001eb364180	NA	pink
Zm00001eb364190	NA	steelblue
Zm00001eb364200	NA	greenyellow
Zm00001eb364210	NA	red
Zm00001eb364220	NA	salmon4
Zm00001eb364230	NA	blue
Zm00001eb364250	NA	darkgreen
Zm00001eb364260	NA	darkturquoise
Zm00001eb364280	NA	bisque4
Zm00001eb364290	NA	turquoise
Zm00001eb364300	NA	darkgreen
Zm00001eb364310	NA	skyblue3
Zm00001eb364330	NA	brown2
Zm00001eb364350	NA	turquoise
Zm00001eb364360	NA	grey60
Zm00001eb364370	NA	tan
Zm00001eb364380	NA	steelblue
Zm00001eb364390	NA	turquoise
Zm00001eb364400	NA	turquoise
Zm00001eb364410	NA	lightgreen
Zm00001eb364440	NA	lightgreen
Zm00001eb364450	NA	thistle3
Zm00001eb364460	NA	thistle3
Zm00001eb364470	NA	saddlebrown
Zm00001eb364480	NA	greenyellow
Zm00001eb364510	NA	brown
Zm00001eb364530	NA	brown
Zm00001eb364540	NA	brown
Zm00001eb364550	NA	greenyellow
Zm00001eb364560	NA	paleturquoise
Zm00001eb364570	NA	paleturquoise
Zm00001eb364580	NA	greenyellow
Zm00001eb364590	NA	blue
Zm00001eb364600	NA	brown
Zm00001eb364610	NA	darkolivegreen
Zm00001eb364620	NA	green
Zm00001eb364630	NA	yellow
Zm00001eb364640	NA	lightyellow
Zm00001eb364650	NA	blue
Zm00001eb364680	NA	brown
Zm00001eb364690	NA	turquoise
Zm00001eb364700	NA	red
Zm00001eb364710	NA	darkorange
Zm00001eb364720	NA	lightyellow
Zm00001eb364730	NA	turquoise
Zm00001eb364740	NA	green
Zm00001eb364750	NA	darkgreen
Zm00001eb364790	NA	blue
Zm00001eb364810	NA	lightyellow
Zm00001eb364820	NA	saddlebrown
Zm00001eb364830	NA	navajowhite2
Zm00001eb364840	NA	purple
Zm00001eb364850	NA	saddlebrown
Zm00001eb364860	NA	sienna3
Zm00001eb364870	NA	plum2
Zm00001eb364890	NA	salmon
Zm00001eb364900	NA	green
Zm00001eb364910	NA	darkred
Zm00001eb364920	NA	blue
Zm00001eb364930	NA	lightgreen
Zm00001eb364940	NA	darkgreen
Zm00001eb364960	NA	pink
Zm00001eb364970	NA	coral1
Zm00001eb364980	NA	blue
Zm00001eb364990	NA	purple
Zm00001eb365000	NA	yellow
Zm00001eb365010	NA	turquoise
Zm00001eb365020	NA	darkred
Zm00001eb365030	NA	darkturquoise
Zm00001eb365040	NA	yellow
Zm00001eb365050	NA	darkmagenta
Zm00001eb365060	NA	yellowgreen
Zm00001eb365080	NA	ivory
Zm00001eb365100	NA	paleturquoise
Zm00001eb365110	NA	orangered4
Zm00001eb365120	NA	magenta
Zm00001eb365170	NA	brown
Zm00001eb365180	NA	lightsteelblue1
Zm00001eb365190	NA	royalblue
Zm00001eb365200	NA	midnightblue
Zm00001eb365210	NA	midnightblue
Zm00001eb365220	NA	darkred
Zm00001eb365230	NA	turquoise
Zm00001eb365240	NA	turquoise
Zm00001eb365250	NA	turquoise
Zm00001eb365280	NA	turquoise
Zm00001eb365320	NA	lightsteelblue1
Zm00001eb365330	NA	darkgreen
Zm00001eb365340	NA	pink
Zm00001eb365350	NA	red
Zm00001eb365360	NA	red
Zm00001eb365370	NA	red
Zm00001eb365380	NA	black
Zm00001eb365390	NA	green
Zm00001eb365410	NA	darkred
Zm00001eb365420	NA	salmon4
Zm00001eb365430	NA	darkturquoise
Zm00001eb365450	NA	darkturquoise
Zm00001eb365460	NA	darkslateblue
Zm00001eb365470	NA	yellowgreen
Zm00001eb365480	NA	yellowgreen
Zm00001eb365510	NA	firebrick4
Zm00001eb365520	NA	turquoise
Zm00001eb365530	NA	cyan
Zm00001eb365560	NA	green
Zm00001eb365570	NA	greenyellow
Zm00001eb365580	NA	turquoise
Zm00001eb365590	NA	turquoise
Zm00001eb365600	NA	darkturquoise
Zm00001eb365610	NA	blue
Zm00001eb365620	NA	yellow
Zm00001eb365640	NA	magenta
Zm00001eb365650	NA	lightsteelblue
Zm00001eb365660	NA	salmon
Zm00001eb365670	NA	brown
Zm00001eb365680	NA	darkorange
Zm00001eb365690	NA	lightcyan
Zm00001eb365700	NA	lavenderblush3
Zm00001eb365710	NA	steelblue
Zm00001eb365730	NA	blue
Zm00001eb365740	NA	blue
Zm00001eb365750	NA	lightsteelblue1
Zm00001eb365760	NA	darkgrey
Zm00001eb365770	NA	midnightblue
Zm00001eb365780	NA	yellow
Zm00001eb365790	NA	yellowgreen
Zm00001eb365800	NA	mediumpurple2
Zm00001eb365810	NA	steelblue
Zm00001eb365840	NA	turquoise
Zm00001eb365850	NA	green
Zm00001eb365860	NA	green
Zm00001eb365870	NA	greenyellow
Zm00001eb365880	NA	brown
Zm00001eb365900	NA	bisque4
Zm00001eb365910	NA	turquoise
Zm00001eb365930	NA	white
Zm00001eb365940	NA	magenta
Zm00001eb365950	NA	magenta
Zm00001eb365960	NA	violet
Zm00001eb365970	NA	thistle2
Zm00001eb365980	NA	turquoise
Zm00001eb365990	NA	cyan
Zm00001eb366000	NA	darkred
Zm00001eb366020	NA	turquoise
Zm00001eb366030	NA	green
Zm00001eb366040	NA	darkgrey
Zm00001eb366050	NA	yellow
Zm00001eb366060	NA	salmon
Zm00001eb366080	NA	tan
Zm00001eb366090	NA	darkolivegreen
Zm00001eb366110	NA	grey60
Zm00001eb366130	NA	brown
Zm00001eb366140	NA	salmon
Zm00001eb366150	NA	orangered4
Zm00001eb366160	NA	salmon
Zm00001eb366170	NA	orange
Zm00001eb366180	NA	brown
Zm00001eb366190	NA	yellow
Zm00001eb366200	NA	plum2
Zm00001eb366210	NA	purple
Zm00001eb366220	NA	turquoise
Zm00001eb366250	NA	green
Zm00001eb366260	NA	darkorange2
Zm00001eb366280	NA	darkturquoise
Zm00001eb366290	NA	lightcyan
Zm00001eb366300	NA	red
Zm00001eb366310	NA	yellow
Zm00001eb366320	NA	red
Zm00001eb366330	NA	lightyellow
Zm00001eb366340	NA	purple
Zm00001eb366350	NA	lavenderblush3
Zm00001eb366360	NA	honeydew1
Zm00001eb366370	NA	honeydew1
Zm00001eb366380	NA	turquoise
Zm00001eb366390	NA	midnightblue
Zm00001eb366400	NA	red
Zm00001eb366410	NA	salmon4
Zm00001eb366430	NA	tan
Zm00001eb366440	NA	blue
Zm00001eb366460	NA	salmon
Zm00001eb366470	NA	magenta
Zm00001eb366480	NA	skyblue3
Zm00001eb366490	NA	plum1
Zm00001eb366500	NA	greenyellow
Zm00001eb366510	NA	red
Zm00001eb366520	NA	grey60
Zm00001eb366530	NA	salmon
Zm00001eb366540	NA	darkorange
Zm00001eb366560	NA	turquoise
Zm00001eb366570	NA	darkolivegreen4
Zm00001eb366590	NA	darkolivegreen
Zm00001eb366600	NA	darkolivegreen
Zm00001eb366610	NA	green
Zm00001eb366620	NA	turquoise
Zm00001eb366630	NA	turquoise
Zm00001eb366640	NA	midnightblue
Zm00001eb366650	NA	purple
Zm00001eb366660	NA	saddlebrown
Zm00001eb366670	NA	darkred
Zm00001eb366680	NA	skyblue1
Zm00001eb366690	NA	brown
Zm00001eb366700	NA	thistle1
Zm00001eb366710	NA	tan
Zm00001eb366720	NA	tan
Zm00001eb366730	NA	green
Zm00001eb366740	NA	plum1
Zm00001eb366750	NA	lightgreen
Zm00001eb366760	NA	lightgreen
Zm00001eb366770	NA	blue
Zm00001eb366780	NA	turquoise
Zm00001eb366790	NA	skyblue3
Zm00001eb366800	NA	saddlebrown
Zm00001eb366810	NA	green
Zm00001eb366820	NA	brown
Zm00001eb366830	NA	pink
Zm00001eb366840	NA	blue
Zm00001eb366850	NA	midnightblue
Zm00001eb366870	NA	skyblue3
Zm00001eb366880	NA	lightcyan
Zm00001eb366900	NA	black
Zm00001eb366910	NA	brown
Zm00001eb366930	NA	tan
Zm00001eb366950	NA	turquoise
Zm00001eb366970	NA	plum2
Zm00001eb366960	NA	plum2
Zm00001eb366990	NA	blue
Zm00001eb367000	NA	blue
Zm00001eb367010	NA	purple
Zm00001eb367020	NA	purple
Zm00001eb367030	NA	purple
Zm00001eb367040	NA	darkgrey
Zm00001eb367050	NA	yellow
Zm00001eb367060	NA	blue
Zm00001eb367080	NA	purple
Zm00001eb367090	NA	red
Zm00001eb367100	NA	darkslateblue
Zm00001eb367110	NA	purple
Zm00001eb367130	NA	brown
Zm00001eb367140	NA	turquoise
Zm00001eb367150	NA	turquoise
Zm00001eb367160	NA	plum1
Zm00001eb367170	NA	cyan
Zm00001eb367200	NA	grey60
Zm00001eb367220	NA	blue
Zm00001eb367240	NA	turquoise
Zm00001eb367250	NA	blue
Zm00001eb367260	NA	grey60
Zm00001eb367280	NA	lightgreen
Zm00001eb367300	NA	green
Zm00001eb367310	NA	darkorange2
Zm00001eb367320	NA	yellow
Zm00001eb367330	NA	magenta
Zm00001eb367340	NA	floralwhite
Zm00001eb367350	NA	purple
Zm00001eb367360	NA	yellow
Zm00001eb367370	NA	tan
Zm00001eb367380	NA	sienna3
Zm00001eb367400	NA	navajowhite2
Zm00001eb367410	NA	orange
Zm00001eb367420	NA	blue
Zm00001eb367430	NA	blue
Zm00001eb367440	NA	lightcyan1
Zm00001eb367450	NA	greenyellow
Zm00001eb367460	NA	tan
Zm00001eb367470	NA	blue
Zm00001eb367490	NA	red
Zm00001eb367500	NA	yellow
Zm00001eb367510	NA	grey
Zm00001eb367530	NA	lightsteelblue
Zm00001eb367560	NA	yellow
Zm00001eb367570	NA	yellow
Zm00001eb367580	NA	lightsteelblue
Zm00001eb367590	NA	lightsteelblue
Zm00001eb367600	NA	darkolivegreen
Zm00001eb367620	NA	paleturquoise
Zm00001eb367640	NA	turquoise
Zm00001eb367650	NA	yellow
Zm00001eb367660	NA	blue
Zm00001eb367670	NA	magenta
Zm00001eb367680	NA	pink
Zm00001eb367690	NA	turquoise
Zm00001eb367700	NA	black
Zm00001eb367710	NA	yellow
Zm00001eb367720	NA	white
Zm00001eb367730	NA	turquoise
Zm00001eb367740	NA	paleturquoise
Zm00001eb367750	NA	paleturquoise
Zm00001eb367760	NA	red
Zm00001eb367770	NA	yellow
Zm00001eb367780	NA	red
Zm00001eb367790	NA	cyan
Zm00001eb367800	NA	turquoise
Zm00001eb367830	NA	tan
Zm00001eb367850	NA	red
Zm00001eb367860	NA	palevioletred3
Zm00001eb367870	NA	cyan
Zm00001eb367880	NA	turquoise
Zm00001eb367890	NA	salmon
Zm00001eb367900	NA	lightsteelblue1
Zm00001eb367910	NA	midnightblue
Zm00001eb367920	NA	red
Zm00001eb367930	NA	yellow
Zm00001eb367950	NA	pink
Zm00001eb367960	NA	darkorange
Zm00001eb367970	NA	turquoise
Zm00001eb367990	NA	black
Zm00001eb368000	NA	black
Zm00001eb368010	NA	red
Zm00001eb368020	NA	tan
Zm00001eb368030	NA	steelblue
Zm00001eb368050	NA	skyblue3
Zm00001eb368060	NA	tan
Zm00001eb368070	NA	palevioletred3
Zm00001eb368080	NA	greenyellow
Zm00001eb368090	NA	lightcyan
Zm00001eb368100	NA	green
Zm00001eb368110	NA	black
Zm00001eb368120	NA	mediumpurple3
Zm00001eb368130	NA	thistle1
Zm00001eb368150	NA	darkred
Zm00001eb368160	NA	thistle1
Zm00001eb368180	NA	tan
Zm00001eb368190	NA	turquoise
Zm00001eb368200	NA	yellow
Zm00001eb368220	NA	purple
Zm00001eb368240	NA	turquoise
Zm00001eb368250	NA	turquoise
Zm00001eb368260	NA	turquoise
Zm00001eb368270	NA	midnightblue
Zm00001eb368280	NA	mediumpurple3
Zm00001eb368290	NA	midnightblue
Zm00001eb368300	NA	skyblue3
Zm00001eb368310	NA	grey60
Zm00001eb368330	NA	cyan
Zm00001eb368340	NA	black
Zm00001eb368350	NA	palevioletred3
Zm00001eb368360	NA	lightyellow
Zm00001eb368370	NA	lightyellow
Zm00001eb368380	NA	black
Zm00001eb368400	NA	brown
Zm00001eb368420	NA	lightyellow
Zm00001eb368430	NA	turquoise
Zm00001eb368450	NA	turquoise
Zm00001eb368460	NA	lavenderblush3
Zm00001eb368470	NA	turquoise
Zm00001eb368480	NA	tan
Zm00001eb368490	NA	blue
Zm00001eb368500	NA	blue
Zm00001eb368510	NA	darkorange
Zm00001eb368520	NA	grey
Zm00001eb368530	NA	salmon4
Zm00001eb368550	NA	blue
Zm00001eb368560	NA	mediumpurple3
Zm00001eb368570	NA	lightcyan
Zm00001eb368580	NA	lightcyan
Zm00001eb368590	NA	brown
Zm00001eb368600	NA	floralwhite
Zm00001eb368620	NA	skyblue1
Zm00001eb368630	NA	lightgreen
Zm00001eb368640	NA	darkolivegreen
Zm00001eb368680	NA	yellowgreen
Zm00001eb368690	NA	darkseagreen4
Zm00001eb368700	NA	green
Zm00001eb368720	NA	blue
Zm00001eb368740	NA	grey60
Zm00001eb368760	NA	pink
Zm00001eb368770	NA	blue
Zm00001eb368780	NA	lightsteelblue1
Zm00001eb368790	NA	grey60
Zm00001eb368810	NA	magenta
Zm00001eb368820	NA	ivory
Zm00001eb368840	NA	lightyellow
Zm00001eb368850	NA	purple
Zm00001eb368860	NA	skyblue
Zm00001eb368870	NA	black
Zm00001eb368890	NA	black
Zm00001eb368900	NA	thistle3
Zm00001eb368910	NA	thistle3
Zm00001eb368920	NA	saddlebrown
Zm00001eb368930	NA	skyblue1
Zm00001eb368940	NA	darkred
Zm00001eb368950	NA	blue
Zm00001eb368960	NA	cyan
Zm00001eb368970	NA	green
Zm00001eb368980	NA	tan
Zm00001eb368990	NA	lightgreen
Zm00001eb369000	NA	turquoise
Zm00001eb369010	NA	turquoise
Zm00001eb369030	NA	turquoise
Zm00001eb369040	NA	turquoise
Zm00001eb369050	NA	saddlebrown
Zm00001eb369060	NA	maroon
Zm00001eb369070	NA	darkturquoise
Zm00001eb369080	NA	violet
Zm00001eb369090	NA	turquoise
Zm00001eb369100	NA	coral2
Zm00001eb369110	NA	turquoise
Zm00001eb369120	NA	darkorange
Zm00001eb369130	NA	darkorange
Zm00001eb369140	NA	blue
Zm00001eb369150	NA	blue
Zm00001eb369160	NA	darkmagenta
Zm00001eb369170	NA	thistle1
Zm00001eb369180	NA	mediumpurple3
Zm00001eb369190	NA	turquoise
Zm00001eb369200	NA	orangered4
Zm00001eb369210	NA	midnightblue
Zm00001eb369230	NA	violet
Zm00001eb369240	NA	ivory
Zm00001eb369250	NA	lightsteelblue1
Zm00001eb369260	NA	cyan
Zm00001eb369270	NA	turquoise
Zm00001eb369280	NA	green
Zm00001eb369300	NA	grey60
Zm00001eb369310	NA	tan
Zm00001eb369320	NA	tan
Zm00001eb369330	NA	floralwhite
Zm00001eb369340	NA	blue
Zm00001eb369350	NA	skyblue
Zm00001eb369360	NA	darkred
Zm00001eb369370	NA	orange
Zm00001eb369380	NA	turquoise
Zm00001eb369390	NA	green
Zm00001eb369400	NA	green
Zm00001eb369410	NA	paleturquoise
Zm00001eb369420	NA	black
Zm00001eb369430	NA	black
Zm00001eb369440	NA	black
Zm00001eb369450	NA	white
Zm00001eb369460	NA	paleturquoise
Zm00001eb369480	NA	turquoise
Zm00001eb369490	NA	mediumpurple3
Zm00001eb369500	NA	sienna3
Zm00001eb369510	NA	steelblue
Zm00001eb369520	NA	lightpink4
Zm00001eb369530	NA	salmon
Zm00001eb369540	NA	lightgreen
Zm00001eb369550	NA	turquoise
Zm00001eb369560	NA	turquoise
Zm00001eb369570	NA	lightgreen
Zm00001eb369580	NA	red
Zm00001eb369610	NA	orange
Zm00001eb369620	NA	lightcyan
Zm00001eb369640	NA	turquoise
Zm00001eb369650	NA	yellow
Zm00001eb369660	NA	steelblue
Zm00001eb369670	NA	midnightblue
Zm00001eb369680	NA	turquoise
Zm00001eb369690	NA	ivory
Zm00001eb369700	NA	orangered4
Zm00001eb369710	NA	yellowgreen
Zm00001eb369730	NA	blue
Zm00001eb369740	NA	darkgreen
Zm00001eb369750	NA	yellowgreen
Zm00001eb369760	NA	black
Zm00001eb369770	NA	saddlebrown
Zm00001eb369780	NA	tan
Zm00001eb369790	NA	blue
Zm00001eb369800	NA	greenyellow
Zm00001eb369810	NA	blue
Zm00001eb369820	NA	lightyellow
Zm00001eb369830	NA	turquoise
Zm00001eb369840	NA	red
Zm00001eb369850	NA	turquoise
Zm00001eb369860	NA	brown
Zm00001eb369880	NA	cyan
Zm00001eb369900	NA	saddlebrown
Zm00001eb369910	NA	yellow
Zm00001eb369920	NA	pink
Zm00001eb369930	NA	darkturquoise
Zm00001eb369940	NA	grey60
Zm00001eb369950	NA	darkred
